Valor nulo: -9999.9	
Fecha (GMT)	Temperatura del Agua(ºC)
2023 10 30 04	17.114
2023 10 30 05	17.105
2023 10 30 06	17.098
2023 10 30 07	17.095
2023 10 30 08	17.095
2023 10 30 09	17.109
2023 10 30 10	17.137
2023 10 30 11	17.17
2023 10 30 12	17.203
2023 10 30 13	17.224
2023 10 30 14	17.239
2023 10 30 15	17.25
2023 10 30 16	17.249
2023 10 30 17	17.236
2023 10 30 18	17.218
2023 10 30 19	17.195
2023 10 30 20	17.171
2023 10 30 21	17.148
2023 10 30 22	17.126
2023 10 30 23	17.109
2023 10 31 00	17.096
2023 10 31 01	17.084
2023 10 31 02	17.073
2023 10 31 03	17.063
2023 10 31 04	17.05
2023 10 31 05	17.034
2023 10 31 06	17.016
2023 10 31 07	17.001
2023 10 31 08	16.988
2023 10 31 09	16.992
2023 10 31 10	17.011
2023 10 31 11	17.059
2023 10 31 12	17.131
2023 10 31 13	17.205
2023 10 31 14	17.265
2023 10 31 15	17.302
2023 10 31 16	17.309
2023 10 31 17	17.285
2023 10 31 18	17.239
2023 10 31 19	17.187
2023 10 31 20	17.143
2023 10 31 21	17.11
2023 10 31 22	17.082
2023 10 31 23	17.074
2023 11 01 00	17.163
2023 11 01 01	17.119
2023 11 01 02	17.08
2023 11 01 03	17.062
2023 11 01 04	17.058
2023 11 01 05	17.053
2023 11 01 06	17.046
2023 11 01 07	17.04
2023 11 01 08	17.033
2023 11 01 09	17.04
2023 11 01 10	17.065
2023 11 01 11	17.097
2023 11 01 12	17.123
2023 11 01 13	17.136
2023 11 01 14	17.149
2023 11 01 15	17.145
2023 11 01 16	17.139
2023 11 01 17	17.131
2023 11 01 18	17.123
2023 11 01 19	17.119
2023 11 01 20	17.113
2023 11 01 21	17.107
2023 11 01 22	17.102
2023 11 01 23	17.095
2023 11 02 00	17.082
2023 11 02 01	17.067
2023 11 02 02	17.049
2023 11 02 03	17.03
2023 11 02 04	17.011
2023 11 02 05	16.993
2023 11 02 06	16.969
2023 11 02 07	16.944
2023 11 02 08	16.917
2023 11 02 09	16.892
2023 11 02 10	16.872
2023 11 02 11	16.858
2023 11 02 12	16.848
2023 11 02 13	16.839
2023 11 02 14	16.833
2023 11 02 15	16.827
2023 11 02 16	16.817
2023 11 02 17	16.795
2023 11 02 18	16.764
2023 11 02 19	16.73
2023 11 02 20	16.696
2023 11 02 21	16.669
2023 11 02 22	16.649
2023 11 02 23	16.631
2023 11 03 00	16.616
2023 11 03 01	16.603
2023 11 03 02	16.599
2023 11 03 03	16.595
2023 11 03 04	16.589
2023 11 03 05	16.586
2023 11 03 06	16.579
2023 11 03 07	16.568
2023 11 03 08	16.556
2023 11 03 09	16.544
2023 11 03 10	16.535
2023 11 03 11	16.527
2023 11 03 12	16.527
2023 11 03 13	16.531
2023 11 03 14	16.541
2023 11 03 15	16.549
2023 11 03 16	16.551
2023 11 03 17	16.546
2023 11 03 18	16.537
2023 11 03 19	16.531
2023 11 03 20	16.523
2023 11 03 21	16.515
2023 11 03 22	16.507
2023 11 03 23	16.502
2023 11 04 00	16.501
2023 11 04 01	16.504
2023 11 04 02	16.508
2023 11 04 03	16.512
2023 11 04 04	16.514
2023 11 04 05	16.515
2023 11 04 06	16.516
2023 11 04 07	16.51
2023 11 04 08	16.506
2023 11 04 09	16.509
2023 11 04 10	16.524
2023 11 04 11	16.543
2023 11 04 12	16.562
2023 11 04 13	16.582
2023 11 04 14	16.597
2023 11 04 15	16.607
2023 11 04 16	16.607
2023 11 04 17	16.601
2023 11 04 18	16.589
2023 11 04 19	16.575
2023 11 04 20	16.558
2023 11 04 21	16.538
2023 11 04 22	16.518
2023 11 04 23	16.5
2023 11 05 00	16.486
2023 11 05 01	16.475
2023 11 05 02	16.469
2023 11 05 03	16.465
2023 11 05 04	16.463
2023 11 05 05	16.462
2023 11 05 06	16.463
2023 11 05 07	16.465
2023 11 05 08	16.467
2023 11 05 09	16.474
2023 11 05 10	16.488
2023 11 05 11	16.504
2023 11 05 12	16.518
2023 11 05 13	16.532
2023 11 05 14	16.548
2023 11 05 15	16.563
2023 11 05 16	16.575
2023 11 05 17	16.584
2023 11 05 18	16.591
2023 11 05 19	16.601
2023 11 05 20	16.609
2023 11 05 21	16.611
2023 11 05 22	16.607
2023 11 05 23	16.598
2023 11 06 00	16.584
2023 11 06 01	16.571
2023 11 06 02	16.563
2023 11 06 03	16.558
2023 11 06 04	16.56
2023 11 06 05	16.568
2023 11 06 06	16.579
2023 11 06 07	16.596
2023 11 06 08	16.609
2023 11 06 09	16.617
2023 11 06 10	16.618
2023 11 06 11	16.61
2023 11 06 12	16.587
2023 11 06 13	16.552
2023 11 06 14	16.505
2023 11 06 15	16.454
2023 11 06 16	16.408
2023 11 06 17	16.357
2023 11 06 18	16.323
2023 11 06 19	16.301
2023 11 06 20	16.292
2023 11 06 21	16.299
2023 11 06 22	16.32
2023 11 06 23	16.339
2023 11 07 00	16.345
2023 11 07 01	16.34
2023 11 07 02	16.329
2023 11 07 03	16.292
2023 11 07 04	16.252
2023 11 07 05	16.207
2023 11 07 06	16.16
2023 11 07 07	16.114
2023 11 07 08	16.068
2023 11 07 09	16.038
2023 11 07 10	16.021
2023 11 07 11	16.014
2023 11 07 12	16.017
2023 11 07 13	16.025
2023 11 07 14	16.039
2023 11 07 15	16.055
2023 11 07 16	16.065
2023 11 07 17	16.065
2023 11 07 18	16.065
2023 11 07 19	16.067
2023 11 07 20	16.061
2023 11 07 21	16.056
2023 11 07 22	16.056
2023 11 07 23	16.058
2023 11 08 00	16.061
2023 11 08 01	16.067
2023 11 08 02	16.075
2023 11 08 03	16.086
2023 11 08 04	16.098
2023 11 08 05	16.111
2023 11 08 06	16.123
2023 11 08 07	16.132
2023 11 08 08	16.144
2023 11 08 09	16.153
2023 11 08 10	16.165
2023 11 08 11	16.18
2023 11 08 12	16.191
2023 11 08 13	16.198
2023 11 08 14	16.206
2023 11 08 15	16.21
2023 11 08 16	16.21
2023 11 08 17	16.207
2023 11 08 18	16.201
2023 11 08 19	16.195
2023 11 08 20	16.193
2023 11 08 21	16.186
2023 11 08 22	16.174
2023 11 08 23	16.165
2023 11 09 00	16.142
2023 11 09 01	16.125
2023 11 09 02	16.118
2023 11 09 03	16.102
2023 11 09 04	16.079
2023 11 09 05	16.055
2023 11 09 06	16.03
2023 11 09 07	16.007
2023 11 09 08	15.992
2023 11 09 09	15.986
2023 11 09 10	15.986
2023 11 09 11	15.993
2023 11 09 12	15.997
2023 11 09 13	16.0
2023 11 09 14	16.0
2023 11 09 15	15.995
2023 11 09 16	15.985
2023 11 09 17	15.972
2023 11 09 18	15.958
2023 11 09 19	15.947
2023 11 09 20	15.941
2023 11 09 21	15.938
2023 11 09 22	15.936
2023 11 09 23	15.933
2023 11 10 00	15.924
2023 11 10 01	15.911
2023 11 10 02	15.899
2023 11 10 03	15.888
2023 11 10 04	15.877
2023 11 10 05	15.869
2023 11 10 06	15.866
2023 11 10 07	15.867
2023 11 10 08	15.875
2023 11 10 09	15.889
2023 11 10 10	15.909
2023 11 10 11	15.931
2023 11 10 12	15.951
2023 11 10 13	15.962
2023 11 10 14	15.967
2023 11 10 15	15.966
2023 11 10 16	15.956
2023 11 10 17	15.936
2023 11 10 18	15.912
2023 11 10 19	15.89
2023 11 10 20	15.873
2023 11 10 21	15.861
2023 11 10 22	15.85
2023 11 10 23	15.842
2023 11 11 00	15.837
2023 11 11 01	15.838
2023 11 11 02	15.841
2023 11 11 03	15.844
2023 11 11 04	15.857
2023 11 11 05	15.882
2023 11 11 06	15.906
2023 11 11 07	15.931
2023 11 11 08	15.955
2023 11 11 09	15.985
2023 11 11 10	16.014
2023 11 11 11	16.041
2023 11 11 12	16.07
2023 11 11 13	16.095
2023 11 11 14	16.105
2023 11 11 15	16.112
2023 11 11 16	16.116
2023 11 11 17	16.118
2023 11 11 18	16.113
2023 11 11 19	16.108
2023 11 11 20	16.104
2023 11 11 21	16.109
2023 11 11 22	16.12
2023 11 11 23	16.131
2023 11 12 00	16.138
2023 11 12 01	16.142
2023 11 12 02	16.143
2023 11 12 03	16.143
2023 11 12 04	16.139
2023 11 12 05	16.134
2023 11 12 06	16.127
2023 11 12 07	16.123
2023 11 12 08	16.123
2023 11 12 09	16.136
2023 11 12 10	16.166
2023 11 12 11	16.205
2023 11 12 12	16.254
2023 11 12 13	16.29
2023 11 12 14	16.302
2023 11 12 15	16.305
2023 11 12 16	16.299
2023 11 12 17	16.278
2023 11 12 18	16.252
2023 11 12 19	16.229
2023 11 12 20	16.213
2023 11 12 21	16.202
2023 11 12 22	16.2
2023 11 12 23	16.212
2023 11 13 00	16.227
2023 11 13 01	16.24
2023 11 13 02	16.253
2023 11 13 03	16.262
2023 11 13 04	16.264
2023 11 13 05	16.262
2023 11 13 06	16.256
2023 11 13 07	16.25
2023 11 13 08	16.25
2023 11 13 09	16.263
2023 11 13 10	16.29
2023 11 13 11	16.325
2023 11 13 12	16.355
2023 11 13 13	16.388
2023 11 13 14	16.421
2023 11 13 15	16.444
2023 11 13 16	16.453
2023 11 13 17	16.448
2023 11 13 18	16.437
2023 11 13 19	16.42
2023 11 13 20	16.412
2023 11 13 21	16.416
2023 11 13 22	16.422
2023 11 13 23	16.422
2023 11 14 00	16.42
2023 11 14 01	16.408
2023 11 14 02	16.392
2023 11 14 03	16.379
2023 11 14 04	16.37
2023 11 14 05	16.368
2023 11 14 06	16.379
2023 11 14 07	16.401
2023 11 14 08	16.428
2023 11 14 09	16.46
2023 11 14 10	16.495
2023 11 14 11	16.527
2023 11 14 12	16.545
2023 11 14 13	16.562
2023 11 14 14	16.576
2023 11 14 15	16.577
2023 11 14 16	16.569
2023 11 14 17	16.552
2023 11 14 18	16.527
2023 11 14 19	16.497
2023 11 14 20	16.469
2023 11 14 21	16.435
2023 11 14 22	16.405
2023 11 14 23	16.385
2023 11 15 00	16.259
2023 11 15 01	16.261
2023 11 15 02	16.264
2023 11 15 03	16.264
2023 11 15 04	16.263
2023 11 15 05	16.254
2023 11 15 06	16.227
2023 11 15 07	16.194
2023 11 15 08	16.169
2023 11 15 09	16.162
2023 11 15 10	16.19
2023 11 15 11	16.245
2023 11 15 12	16.31
2023 11 15 13	16.379
2023 11 15 14	16.438
2023 11 15 15	16.472
2023 11 15 16	16.475
2023 11 15 17	16.455
2023 11 15 18	16.436
2023 11 15 19	16.429
2023 11 15 20	16.428
2023 11 15 21	16.431
2023 11 15 22	16.437
2023 11 15 23	16.447
2023 11 16 00	16.466
2023 11 16 01	16.488
2023 11 16 02	16.511
2023 11 16 03	16.535
2023 11 16 04	16.55
2023 11 16 05	16.559
2023 11 16 06	16.559
2023 11 16 07	16.551
2023 11 16 08	16.542
2023 11 16 09	16.538
2023 11 16 10	16.545
2023 11 16 11	16.562
2023 11 16 12	16.584
2023 11 16 13	16.61
2023 11 16 14	16.633
2023 11 16 15	16.646
2023 11 16 16	16.646
2023 11 16 17	16.625
2023 11 16 18	16.595
2023 11 16 19	16.572
2023 11 16 20	16.543
2023 11 16 21	16.513
2023 11 16 22	16.484
2023 11 16 23	16.458
2023 11 17 00	16.431
2023 11 17 01	16.404
2023 11 17 02	16.378
2023 11 17 03	16.355
2023 11 17 04	16.33
2023 11 17 05	16.306
2023 11 17 06	16.299
2023 11 17 07	16.288
2023 11 17 08	16.271
2023 11 17 09	16.271
2023 11 17 10	16.31
2023 11 17 11	16.378
2023 11 17 12	16.455
2023 11 17 13	16.526
2023 11 17 14	16.578
2023 11 17 15	16.601
2023 11 17 16	16.589
2023 11 17 17	16.55
2023 11 17 18	16.504
2023 11 17 19	16.467
2023 11 17 20	16.438
2023 11 17 21	16.417
2023 11 17 22	16.403
2023 11 17 23	16.39
2023 11 18 00	16.375
2023 11 18 01	16.364
2023 11 18 02	16.354
2023 11 18 03	16.347
2023 11 18 04	16.339
2023 11 18 05	16.326
2023 11 18 06	16.31
2023 11 18 07	16.29
2023 11 18 08	16.27
2023 11 18 09	16.277
2023 11 18 10	16.327
2023 11 18 11	16.409
2023 11 18 12	16.506
2023 11 18 13	16.597
2023 11 18 14	16.664
2023 11 18 15	16.701
2023 11 18 16	16.703
2023 11 18 17	16.67
2023 11 18 18	16.624
2023 11 18 19	16.584
2023 11 18 20	16.552
2023 11 18 21	16.524
2023 11 18 22	16.504
2023 11 18 23	16.483
2023 11 19 00	16.462
2023 11 19 01	16.448
2023 11 19 02	16.433
2023 11 19 03	16.418
2023 11 19 04	16.404
2023 11 19 05	16.39
2023 11 19 06	16.377
2023 11 19 07	16.367
2023 11 19 08	16.364
2023 11 19 09	16.381
2023 11 19 10	16.42
2023 11 19 11	16.469
2023 11 19 12	16.522
2023 11 19 13	16.572
2023 11 19 14	16.626
2023 11 19 15	16.67
2023 11 19 16	16.678
2023 11 19 17	16.655
2023 11 19 18	16.625
2023 11 19 19	16.603
2023 11 19 20	16.589
2023 11 19 21	16.582
2023 11 19 22	16.575
2023 11 19 23	16.571
2023 11 20 00	16.568
2023 11 20 01	16.566
2023 11 20 02	16.563
2023 11 20 03	16.557
2023 11 20 04	16.546
2023 11 20 05	16.532
2023 11 20 06	16.517
2023 11 20 07	16.503
2023 11 20 08	16.492
2023 11 20 09	16.48
2023 11 20 10	16.476
2023 11 20 11	16.479
2023 11 20 12	16.499
2023 11 20 13	16.518
2023 11 20 14	16.53
2023 11 20 15	16.538
2023 11 20 16	16.54
2023 11 20 17	16.534
2023 11 20 18	16.519
2023 11 20 19	16.499
2023 11 20 20	16.49
2023 11 20 21	16.478
2023 11 20 22	16.463
2023 11 20 23	16.449
2023 11 21 00	16.438
2023 11 21 01	16.423
2023 11 21 02	16.409
2023 11 21 03	16.394
2023 11 21 04	16.384
2023 11 21 05	16.377
2023 11 21 06	16.374
2023 11 21 07	16.366
2023 11 21 08	16.359
2023 11 21 09	16.357
2023 11 21 10	16.355
2023 11 21 11	16.357
2023 11 21 12	16.362
2023 11 21 13	16.358
2023 11 21 14	16.353
2023 11 21 15	16.347
2023 11 21 16	16.338
2023 11 21 17	16.329
2023 11 21 18	16.313
2023 11 21 19	16.302
2023 11 21 20	16.294
2023 11 21 21	16.285
2023 11 21 22	16.274
2023 11 21 23	16.262
2023 11 22 00	16.137
2023 11 22 01	16.132
2023 11 22 02	16.127
2023 11 22 03	16.118
2023 11 22 04	16.108
2023 11 22 05	16.1
2023 11 22 06	16.099
2023 11 22 07	16.099
2023 11 22 08	16.095
2023 11 22 09	16.094
2023 11 22 10	16.094
2023 11 22 11	16.099
2023 11 22 12	16.104
2023 11 22 13	16.112
2023 11 22 14	16.12
2023 11 22 15	16.12
2023 11 22 16	16.107
2023 11 22 17	16.089
2023 11 22 18	16.07
2023 11 22 19	16.054
2023 11 22 20	16.04
2023 11 22 21	16.028
2023 11 22 22	16.018
2023 11 22 23	16.005
2023 11 23 00	15.99
2023 11 23 01	15.974
2023 11 23 02	15.962
2023 11 23 03	15.951
2023 11 23 04	15.939
2023 11 23 05	15.925
2023 11 23 06	15.91
2023 11 23 07	15.893
2023 11 23 08	15.878
2023 11 23 09	15.876
2023 11 23 10	15.897
2023 11 23 11	15.934
2023 11 23 12	15.98
2023 11 23 13	16.038
2023 11 23 14	16.103
2023 11 23 15	16.153
2023 11 23 16	16.177
2023 11 23 17	16.186
2023 11 23 18	16.184
2023 11 23 19	16.177
2023 11 23 20	16.167
2023 11 23 21	16.156
2023 11 23 22	16.137
2023 11 23 23	16.111
2023 11 24 00	16.084
2023 11 24 01	16.051
2023 11 24 02	16.012
2023 11 24 03	15.966
2023 11 24 04	15.922
2023 11 24 05	15.886
2023 11 24 06	15.857
2023 11 24 07	15.844
2023 11 24 08	15.842
2023 11 24 09	15.853
2023 11 24 10	15.887
2023 11 24 11	15.939
2023 11 24 12	16.0
2023 11 24 13	16.062
2023 11 24 14	16.125
2023 11 24 15	16.184
2023 11 24 16	16.228
2023 11 24 17	16.261
2023 11 24 18	16.285
2023 11 24 19	16.305
2023 11 24 20	16.317
2023 11 24 21	16.318
2023 11 24 22	16.319
2023 11 24 23	16.32
2023 11 25 00	16.316
2023 11 25 01	16.313
2023 11 25 02	16.313
2023 11 25 03	16.319
2023 11 25 04	16.327
2023 11 25 05	16.336
2023 11 25 06	16.345
2023 11 25 07	16.353
2023 11 25 08	16.353
2023 11 25 09	16.348
2023 11 25 10	16.354
2023 11 25 11	16.38
2023 11 25 12	16.421
2023 11 25 13	16.463
2023 11 25 14	16.499
2023 11 25 15	16.522
2023 11 25 16	16.527
2023 11 25 17	16.511
2023 11 25 18	16.491
2023 11 25 19	16.471
2023 11 25 20	16.454
2023 11 25 21	16.439
2023 11 25 22	16.422
2023 11 25 23	16.402
2023 11 26 00	16.385
2023 11 26 01	16.367
2023 11 26 02	16.347
2023 11 26 03	16.327
2023 11 26 04	16.306
2023 11 26 05	16.289
2023 11 26 06	16.273
2023 11 26 07	16.259
2023 11 26 08	16.243
2023 11 26 09	16.236
2023 11 26 10	16.249
2023 11 26 11	16.278
2023 11 26 12	16.31
2023 11 26 13	16.343
2023 11 26 14	16.366
2023 11 26 15	16.366
2023 11 26 16	16.345
2023 11 26 17	16.311
2023 11 26 18	16.277
2023 11 26 19	16.246
2023 11 26 20	16.218
2023 11 26 21	16.195
2023 11 26 22	16.179
2023 11 26 23	16.159
2023 11 27 00	16.142
2023 11 27 01	16.135
2023 11 27 02	16.129
2023 11 27 03	16.123
2023 11 27 04	16.12
2023 11 27 05	16.124
2023 11 27 06	16.127
2023 11 27 07	16.139
2023 11 27 08	16.163
2023 11 27 09	16.185
2023 11 27 10	16.199
2023 11 27 11	16.213
2023 11 27 12	16.226
2023 11 27 13	16.237
2023 11 27 14	16.246
2023 11 27 15	16.254
2023 11 27 16	16.259
2023 11 27 17	16.259
2023 11 27 18	16.261
2023 11 27 19	16.263
2023 11 27 20	16.268
2023 11 27 21	16.27
2023 11 27 22	16.267
2023 11 27 23	16.262
2023 11 28 00	16.257
2023 11 28 01	16.252
2023 11 28 02	16.24
2023 11 28 03	16.227
2023 11 28 04	16.214
2023 11 28 05	16.201
2023 11 28 06	16.186
2023 11 28 07	16.172
2023 11 28 08	16.16
2023 11 28 09	16.153
2023 11 28 10	16.152
2023 11 28 11	16.155
2023 11 28 12	16.162
2023 11 28 13	16.167
2023 11 28 14	16.167
2023 11 28 15	16.164
2023 11 28 16	16.155
2023 11 28 17	16.139
2023 11 28 18	16.123
2023 11 28 19	16.11
2023 11 28 20	16.098
2023 11 28 21	16.084
2023 11 28 22	16.067
2023 11 28 23	16.051
2023 11 29 00	16.024
2023 11 29 01	15.995
2023 11 29 02	15.97
2023 11 29 03	15.951
2023 11 29 04	15.939
2023 11 29 05	15.928
2023 11 29 06	15.923
2023 11 29 07	15.925
2023 11 29 08	15.932
2023 11 29 09	15.947
2023 11 29 10	15.974
2023 11 29 11	16.009
2023 11 29 12	16.052
2023 11 29 13	16.084
2023 11 29 14	16.103
2023 11 29 15	16.116
2023 11 29 16	16.111
2023 11 29 17	16.1
2023 11 29 18	16.097
2023 11 29 19	16.103
2023 11 29 20	16.114
2023 11 29 21	16.128
2023 11 29 22	16.139
2023 11 29 23	16.145
2023 11 30 00	16.144
2023 11 30 01	16.139
2023 11 30 02	16.129
2023 11 30 03	16.115
2023 11 30 04	16.104
2023 11 30 05	16.1
2023 11 30 06	16.097
2023 11 30 07	16.091
2023 11 30 08	16.079
2023 11 30 09	16.065
2023 11 30 10	16.052
2023 11 30 11	16.038
2023 11 30 12	16.025
2023 11 30 13	16.011
2023 11 30 14	16.005
2023 11 30 15	15.989
2023 11 30 16	15.975
2023 11 30 17	15.961
2023 11 30 18	15.945
2023 11 30 19	15.925
2023 11 30 20	15.903
2023 11 30 21	15.881
2023 11 30 22	15.859
2023 11 30 23	15.836
2023 12 01 00	15.813
2023 12 01 01	15.789
2023 12 01 02	15.759
2023 12 01 03	15.733
2023 12 01 04	15.719
2023 12 01 05	15.716
2023 12 01 06	15.722
2023 12 01 07	15.715
2023 12 01 08	15.703
2023 12 01 09	15.689
2023 12 01 10	15.677
2023 12 01 11	15.664
2023 12 01 12	15.658
2023 12 01 13	15.653
2023 12 01 14	15.651
2023 12 01 15	15.648
2023 12 01 16	15.643
2023 12 01 17	15.633
2023 12 01 18	15.62
2023 12 01 19	15.606
2023 12 01 20	15.593
2023 12 01 21	15.58
2023 12 01 22	15.564
2023 12 01 23	15.548
2023 12 03 00	15.074
2023 12 03 01	15.062
2023 12 03 02	15.052
2023 12 03 03	15.044
2023 12 03 04	15.038
2023 12 03 05	15.033
2023 12 03 06	15.028
2023 12 03 07	15.02
2023 12 03 08	15.007
2023 12 03 09	14.999
2023 12 03 10	15.007
2023 12 03 11	15.031
2023 12 03 12	15.06
2023 12 03 13	15.071
2023 12 03 14	15.085
2023 12 03 15	15.104
2023 12 03 16	15.113
2023 12 03 17	15.103
2023 12 03 18	15.08
2023 12 03 19	15.071
2023 12 03 20	15.067
2023 12 03 21	15.068
2023 12 03 22	15.105
2023 12 03 23	15.171
2023 12 05 00	15.177
2023 12 05 01	15.16
2023 12 05 02	15.139
2023 12 05 03	15.121
2023 12 05 04	15.094
2023 12 05 05	15.058
2023 12 05 06	15.022
2023 12 05 07	14.984
2023 12 05 08	14.945
2023 12 05 09	14.911
2023 12 05 10	14.891
2023 12 05 11	14.894
2023 12 05 12	14.917
2023 12 05 13	14.938
2023 12 05 14	14.95
2023 12 05 15	14.948
2023 12 05 16	14.924
2023 12 05 17	14.887
2023 12 05 18	14.854
2023 12 05 19	14.836
2023 12 05 20	14.823
2023 12 05 21	14.803
2023 12 05 22	14.781
2023 12 05 23	14.749
2023 12 06 00	15.049
2023 12 06 01	14.983
2023 12 06 02	14.939
2023 12 06 03	14.907
2023 12 06 04	14.882
2023 12 06 05	14.851
2023 12 06 06	14.825
2023 12 06 07	14.8
2023 12 06 08	14.772
2023 12 06 09	14.755
2023 12 06 10	14.764
2023 12 06 11	14.788
2023 12 06 12	14.818
2023 12 06 13	14.848
2023 12 06 14	14.865
2023 12 06 15	14.865
2023 12 06 16	14.85
2023 12 06 17	14.828
2023 12 06 18	14.805
2023 12 06 19	14.78
2023 12 06 20	14.763
2023 12 06 21	14.758
2023 12 06 22	14.751
2023 12 06 23	14.746
2023 12 07 00	14.752
2023 12 07 01	14.769
2023 12 07 02	14.789
2023 12 07 03	14.813
2023 12 07 04	14.837
2023 12 07 05	14.86
2023 12 07 06	14.882
2023 12 07 07	14.909
2023 12 07 08	14.948
2023 12 07 09	14.973
2023 12 07 10	14.993
2023 12 07 11	15.011
2023 12 07 12	15.032
2023 12 07 13	15.042
2023 12 07 14	15.04
2023 12 07 15	15.026
2023 12 07 16	15.021
2023 12 07 17	15.047
2023 12 07 18	15.074
2023 12 07 19	15.08
2023 12 07 20	15.07
2023 12 07 21	15.063
2023 12 07 22	15.062
2023 12 07 23	15.067
2023 12 09 00	14.934
2023 12 09 01	14.949
2023 12 09 02	14.96
2023 12 09 03	14.971
2023 12 09 04	14.982
2023 12 09 05	14.991
2023 12 09 06	15.001
2023 12 09 07	15.01
2023 12 09 08	15.019
2023 12 09 09	15.028
2023 12 09 10	15.041
2023 12 09 11	15.057
2023 12 09 12	15.072
2023 12 09 13	15.084
2023 12 09 14	15.087
2023 12 09 15	15.09
2023 12 09 16	15.095
2023 12 09 17	15.095
2023 12 09 18	15.09
2023 12 09 19	15.083
2023 12 09 20	15.071
2023 12 09 21	15.054
2023 12 09 22	15.031
2023 12 09 23	15.004
2023 12 10 00	14.98
2023 12 10 01	14.972
2023 12 10 02	14.974
2023 12 10 03	14.976
2023 12 10 04	14.973
2023 12 10 05	14.97
2023 12 10 06	14.974
2023 12 10 07	14.976
2023 12 10 08	14.977
2023 12 10 09	14.99
2023 12 10 10	15.017
2023 12 10 11	15.049
2023 12 10 12	15.087
2023 12 10 13	15.127
2023 12 10 14	15.156
2023 12 10 15	15.176
2023 12 10 16	15.189
2023 12 10 17	15.193
2023 12 10 18	15.191
2023 12 10 19	15.187
2023 12 10 20	15.182
2023 12 10 21	15.177
2023 12 10 22	15.172
2023 12 10 23	15.167
2023 12 11 00	15.164
2023 12 11 01	15.158
2023 12 11 02	15.152
2023 12 11 03	15.143
2023 12 11 04	15.134
2023 12 11 05	15.125
2023 12 11 06	15.12
2023 12 11 07	15.12
2023 12 11 08	15.115
2023 12 11 09	15.115
2023 12 11 10	15.128
2023 12 11 11	15.155
2023 12 11 12	15.192
2023 12 11 13	15.222
2023 12 11 14	15.244
2023 12 11 15	15.257
2023 12 11 16	15.244
2023 12 11 17	15.219
2023 12 11 18	15.196
2023 12 11 19	15.174
2023 12 11 20	15.151
2023 12 11 21	15.142
2023 12 11 22	15.146
2023 12 11 23	15.146
2023 12 14 00	14.887
2023 12 14 01	14.885
2023 12 14 02	14.879
2023 12 14 03	14.868
2023 12 14 04	14.858
2023 12 14 05	14.832
2023 12 14 06	14.8
2023 12 14 07	14.767
2023 12 14 08	14.736
2023 12 14 09	14.71
2023 12 14 10	14.697
2023 12 14 11	14.699
2023 12 14 12	14.715
2023 12 14 13	14.731
2023 12 14 14	14.741
2023 12 14 15	14.742
2023 12 14 16	14.731
2023 12 14 17	14.712
2023 12 14 18	14.694
2023 12 14 19	14.674
2023 12 14 20	14.654
2023 12 14 21	14.641
2023 12 14 22	14.636
2023 12 14 23	14.637
2023 12 15 00	14.638
2023 12 15 01	14.639
2023 12 15 02	14.639
