Valor nulo: -9999.9	
Fecha (GMT)	Temperatura del Agua(ºC)
2024 01 07 21	13.439
2024 01 07 22	13.408
2024 01 07 23	13.335
2024 01 08 00	13.252
2024 01 08 01	13.147
2024 01 08 02	13.017
2024 01 08 03	12.874
2024 01 08 04	12.744
2024 01 08 05	12.652
2024 01 08 06	12.593
2024 01 08 07	12.563
2024 01 08 08	12.553
2024 01 08 09	12.554
2024 01 08 10	12.571
2024 01 08 11	12.669
2024 01 08 12	12.847
2024 01 08 13	12.933
2024 01 08 14	13.0
2024 01 08 15	13.016
2024 01 08 16	13.007
2024 01 08 17	13.019
2024 01 08 18	13.059
2024 01 08 19	13.118
2024 01 08 20	13.18
2024 01 08 21	13.217
2024 01 08 22	13.226
2024 01 08 23	13.209
2024 01 09 00	13.169
2024 01 09 01	13.101
2024 01 09 02	13.033
2024 01 09 03	12.983
2024 01 09 04	12.959
2024 01 09 05	12.966
2024 01 09 06	13.018
2024 01 09 07	13.123
2024 01 09 08	13.214
2024 01 09 09	13.298
2024 01 09 10	13.442
2024 01 09 11	13.612
2024 01 09 12	13.746
2024 01 09 13	13.862
2024 01 09 14	13.971
2024 01 09 15	14.067
2024 01 09 16	14.127
2024 01 09 17	14.155
2024 01 09 18	14.171
2024 01 09 19	14.182
2024 01 09 20	14.19
2024 01 09 21	14.206
2024 01 09 22	14.231
2024 01 09 23	14.257
2024 01 10 00	14.332
2024 01 10 01	14.273
2024 01 10 02	14.172
2024 01 10 03	14.037
2024 01 10 04	13.881
2024 01 10 05	13.722
2024 01 10 06	13.579
2024 01 10 07	13.465
2024 01 10 08	13.381
2024 01 10 09	13.327
2024 01 10 10	13.321
2024 01 10 11	13.342
2024 01 10 12	13.362
2024 01 10 13	13.382
2024 01 10 14	13.447
2024 01 10 15	13.618
2024 01 10 16	13.689
2024 01 10 17	13.737
2024 01 10 18	13.807
2024 01 10 19	13.894
2024 01 10 20	13.982
2024 01 10 21	14.059
2024 01 10 22	14.116
2024 01 10 23	14.149
2024 01 11 00	14.166
2024 01 11 01	14.15
2024 01 11 02	14.082
2024 01 11 03	14.008
2024 01 11 04	13.953
2024 01 11 05	13.899
2024 01 11 06	13.847
2024 01 11 07	13.82
2024 01 11 08	13.806
2024 01 11 09	13.789
2024 01 11 10	13.787
2024 01 11 11	13.79
2024 01 11 12	13.797
2024 01 11 13	13.82
2024 01 11 14	13.84
2024 01 11 15	13.811
2024 01 11 16	13.743
2024 01 11 17	13.636
2024 01 11 18	13.504
2024 01 11 19	13.38
2024 01 11 20	13.275
2024 01 11 21	13.198
2024 01 11 22	13.161
2024 01 11 23	13.199
2024 01 12 00	13.245
2024 01 12 01	13.247
2024 01 12 02	13.231
2024 01 12 03	13.22
2024 01 12 04	13.194
2024 01 12 05	13.178
2024 01 12 06	13.133
2024 01 12 07	13.088
2024 01 12 08	13.032
2024 01 12 09	12.979
2024 01 12 10	13.015
2024 01 12 11	13.282
2024 01 12 12	13.485
2024 01 12 13	13.681
2024 01 12 14	13.769
2024 01 12 15	13.813
2024 01 12 16	13.816
2024 01 12 17	13.774
2024 01 12 18	13.704
2024 01 12 19	13.639
2024 01 12 20	13.598
2024 01 12 21	13.602
2024 01 12 22	13.656
2024 01 12 23	13.716
2024 01 13 00	13.753
2024 01 13 01	13.727
2024 01 13 02	13.668
2024 01 13 03	13.586
2024 01 13 04	13.483
2024 01 13 05	13.384
2024 01 13 06	13.296
2024 01 13 07	13.239
2024 01 13 08	13.199
2024 01 13 09	13.174
2024 01 13 10	13.203
2024 01 13 11	13.318
2024 01 13 12	13.446
2024 01 13 13	13.521
2024 01 13 14	13.568
2024 01 13 15	13.599
2024 01 13 16	13.625
2024 01 13 17	13.644
2024 01 13 18	13.653
2024 01 13 19	13.66
2024 01 13 20	13.655
2024 01 13 21	13.638
2024 01 13 22	13.63
2024 01 13 23	13.636
2024 01 14 00	13.634
2024 01 14 01	13.606
2024 01 14 02	13.565
2024 01 14 03	13.534
2024 01 14 04	13.51
2024 01 14 05	13.5
2024 01 14 06	13.485
2024 01 14 07	13.466
2024 01 14 08	13.453
2024 01 14 09	13.465
2024 01 14 10	13.512
2024 01 14 11	13.571
2024 01 14 12	13.626
2024 01 14 13	13.675
2024 01 14 14	13.712
2024 01 14 15	13.753
2024 01 14 16	13.791
2024 01 14 17	13.801
2024 01 14 18	13.785
2024 01 14 19	13.764
2024 01 14 20	13.739
2024 01 14 21	13.709
2024 01 14 22	13.675
2024 01 14 23	13.652
2024 01 15 00	13.631
2024 01 15 01	13.623
2024 01 15 02	13.624
2024 01 15 03	13.626
2024 01 15 04	13.623
2024 01 15 05	13.624
2024 01 15 06	13.616
2024 01 15 07	13.599
2024 01 15 08	13.589
2024 01 15 09	13.598
2024 01 15 10	13.631
2024 01 15 11	13.701
2024 01 15 12	13.801
2024 01 15 13	13.912
2024 01 15 14	14.021
2024 01 15 15	14.11
2024 01 15 16	14.158
2024 01 15 17	14.179
2024 01 15 18	14.188
2024 01 15 19	14.209
2024 01 15 20	14.239
2024 01 15 21	14.266
2024 01 15 22	14.292
2024 01 15 23	14.314
2024 01 16 00	14.335
2024 01 16 01	14.347
2024 01 16 02	14.352
2024 01 16 03	14.357
2024 01 16 04	14.354
2024 01 16 05	14.333
2024 01 16 06	14.288
2024 01 16 07	14.238
2024 01 16 08	14.194
2024 01 16 09	14.159
2024 01 16 10	14.143
2024 01 16 11	14.159
2024 01 16 12	14.181
2024 01 16 13	14.214
2024 01 16 14	14.256
2024 01 16 15	14.31
2024 01 16 16	14.341
2024 01 16 17	14.33
2024 01 16 18	14.302
2024 01 16 19	14.291
2024 01 16 20	14.296
2024 01 16 21	14.299
2024 01 16 22	14.307
2024 01 16 23	14.315
2024 01 17 00	14.349
2024 01 17 01	14.348
2024 01 17 02	14.361
2024 01 17 03	14.372
2024 01 17 04	14.368
2024 01 17 05	14.358
2024 01 17 06	14.349
2024 01 17 07	14.327
2024 01 17 08	14.304
2024 01 17 09	14.288
2024 01 17 10	14.295
2024 01 17 11	14.326
2024 01 17 12	14.372
2024 01 17 13	14.427
2024 01 17 14	14.467
2024 01 17 15	14.474
2024 01 17 16	14.456
2024 01 17 17	14.415
2024 01 17 18	14.347
2024 01 17 19	14.274
2024 01 17 20	14.23
2024 01 17 21	14.215
2024 01 17 22	14.22
2024 01 17 23	14.226
2024 01 18 00	14.211
2024 01 18 01	14.18
2024 01 18 02	14.174
2024 01 18 03	14.176
2024 01 18 04	14.172
2024 01 18 05	14.166
2024 01 18 06	14.171
2024 01 18 07	14.168
2024 01 18 08	14.16
2024 01 18 09	14.164
2024 01 18 10	14.182
2024 01 18 11	14.196
2024 01 18 12	14.196
2024 01 18 13	14.19
2024 01 18 14	14.176
2024 01 18 15	14.167
2024 01 18 16	14.159
2024 01 18 17	14.144
2024 01 18 18	14.12
2024 01 18 19	14.081
2024 01 18 20	14.052
2024 01 18 21	14.058
2024 01 18 22	14.056
2024 01 18 23	14.051
2024 01 19 00	14.043
2024 01 19 01	14.035
2024 01 19 02	14.024
2024 01 19 03	14.013
2024 01 19 04	14.004
2024 01 19 05	13.994
2024 01 19 06	13.981
2024 01 19 07	13.967
2024 01 19 08	13.952
2024 01 19 09	13.935
2024 01 19 10	13.918
2024 01 19 11	13.904
2024 01 19 12	13.895
2024 01 19 13	13.888
2024 01 19 14	13.881
2024 01 19 15	13.875
2024 01 19 16	13.869
2024 01 19 17	13.859
2024 01 19 18	13.848
2024 01 19 19	13.841
2024 01 19 20	13.832
2024 01 19 21	13.813
2024 01 19 22	13.789
2024 01 19 23	13.754
2024 01 20 00	13.712
2024 01 20 01	13.67
2024 01 20 02	13.641
2024 01 20 03	13.624
2024 01 20 04	13.628
2024 01 20 05	13.654
2024 01 20 06	13.693
2024 01 20 07	13.742
2024 01 20 08	13.781
2024 01 20 09	13.796
2024 01 20 10	13.792
2024 01 20 11	13.769
2024 01 20 12	13.734
2024 01 20 13	13.684
2024 01 20 14	13.625
2024 01 20 15	13.556
2024 01 20 16	13.472
2024 01 20 17	13.375
2024 01 20 18	13.29
2024 01 20 19	13.242
2024 01 20 20	13.21
2024 01 20 21	13.179
2024 01 20 22	13.154
2024 01 20 23	13.117
2024 01 21 00	13.047
2024 01 21 01	12.953
2024 01 21 02	12.819
2024 01 21 03	12.762
2024 01 21 04	12.739
2024 01 21 05	12.703
2024 01 21 06	12.696
2024 01 21 07	12.719
2024 01 21 08	12.724
2024 01 21 09	12.717
2024 01 21 10	12.735
2024 01 21 11	12.793
2024 01 21 12	12.883
2024 01 21 13	12.984
2024 01 21 14	13.078
2024 01 21 15	13.142
2024 01 21 16	13.157
2024 01 21 17	13.116
2024 01 21 18	13.031
2024 01 21 19	12.943
2024 01 21 20	12.899
2024 01 21 21	12.918
2024 01 21 22	12.979
2024 01 21 23	13.059
2024 01 22 00	13.145
2024 01 22 01	13.204
2024 01 22 02	13.237
2024 01 22 03	13.249
2024 01 22 04	13.253
2024 01 22 05	13.258
2024 01 22 06	13.263
2024 01 22 07	13.275
2024 01 22 08	13.285
2024 01 22 09	13.321
2024 01 22 10	13.383
2024 01 22 11	13.45
2024 01 22 12	13.514
2024 01 22 13	13.564
2024 01 22 14	13.601
2024 01 22 15	13.623
2024 01 22 16	13.634
2024 01 22 17	13.64
2024 01 22 18	13.645
2024 01 22 19	13.662
2024 01 22 20	13.697
2024 01 22 21	13.744
2024 01 22 22	13.787
2024 01 22 23	13.82
2024 01 23 00	13.821
2024 01 23 01	13.81
2024 01 23 02	13.808
2024 01 23 03	13.787
2024 01 23 04	13.742
2024 01 23 05	13.692
2024 01 23 06	13.66
2024 01 23 07	13.636
2024 01 23 08	13.605
2024 01 23 09	13.58
2024 01 23 10	13.605
2024 01 23 11	13.683
2024 01 23 12	13.783
2024 01 23 13	13.887
2024 01 23 14	13.975
2024 01 23 15	14.029
2024 01 23 16	14.036
2024 01 23 17	13.994
2024 01 23 18	13.913
2024 01 23 19	13.826
2024 01 23 20	13.753
2024 01 23 21	13.703
2024 01 23 22	13.668
2024 01 23 23	13.646
2024 01 24 00	13.523
2024 01 24 01	13.509
2024 01 24 02	13.485
2024 01 24 03	13.445
2024 01 24 04	13.395
2024 01 24 05	13.337
2024 01 24 06	13.282
2024 01 24 07	13.268
2024 01 24 08	13.289
2024 01 24 09	13.327
2024 01 24 10	13.396
2024 01 24 11	13.507
2024 01 24 12	13.646
2024 01 24 13	13.783
2024 01 24 14	13.891
2024 01 24 15	13.955
2024 01 24 16	13.965
2024 01 24 17	13.91
2024 01 24 18	13.809
2024 01 24 19	13.693
2024 01 24 20	13.596
2024 01 24 21	13.522
2024 01 24 22	13.468
2024 01 24 23	13.428
2024 01 25 00	13.393
2024 01 25 01	13.364
2024 01 25 02	13.349
2024 01 25 03	13.326
2024 01 25 04	13.396
2024 01 25 05	13.467
2024 01 25 06	13.526
2024 01 25 07	13.554
2024 01 25 08	13.544
2024 01 25 09	13.529
2024 01 25 10	13.549
2024 01 25 11	13.62
2024 01 25 12	13.718
2024 01 25 13	13.82
2024 01 25 14	13.906
2024 01 25 15	13.96
2024 01 25 16	13.968
2024 01 25 17	13.927
2024 01 25 18	13.848
2024 01 25 19	13.765
2024 01 25 20	13.698
2024 01 25 21	13.652
2024 01 25 22	13.626
2024 01 25 23	13.605
2024 01 26 00	13.584
2024 01 26 01	13.558
2024 01 26 02	13.523
2024 01 26 03	13.479
2024 01 26 04	13.429
2024 01 26 05	13.374
2024 01 26 06	13.32
2024 01 26 07	13.268
2024 01 26 08	13.221
2024 01 26 09	13.202
2024 01 26 10	13.245
2024 01 26 11	13.344
2024 01 26 12	13.476
2024 01 26 13	13.614
2024 01 26 14	13.728
2024 01 26 15	13.805
2024 01 26 16	13.833
2024 01 26 17	13.805
2024 01 26 18	13.742
2024 01 26 19	13.697
2024 01 26 20	13.671
2024 01 26 21	13.655
2024 01 26 22	13.656
2024 01 26 23	13.662
2024 01 27 00	13.657
2024 01 27 01	13.647
2024 01 27 02	13.637
2024 01 27 03	13.624
2024 01 27 04	13.607
2024 01 27 05	13.586
2024 01 27 06	13.567
2024 01 27 07	13.557
2024 01 27 08	13.553
2024 01 27 09	13.56
2024 01 27 10	13.591
2024 01 27 11	13.653
2024 01 27 12	13.73
2024 01 27 13	13.802
2024 01 27 14	13.864
2024 01 27 15	13.912
2024 01 27 16	13.919
2024 01 27 17	13.89
2024 01 27 18	13.839
2024 01 27 19	13.777
2024 01 27 20	13.714
2024 01 27 21	13.654
2024 01 27 22	13.597
2024 01 27 23	13.54
2024 01 28 00	13.472
2024 01 28 01	13.396
2024 01 28 02	13.313
2024 01 28 03	13.23
2024 01 28 04	13.162
2024 01 28 05	13.087
2024 01 28 06	13.003
2024 01 28 07	12.927
2024 01 28 08	12.86
2024 01 28 09	12.815
2024 01 28 10	12.818
2024 01 28 11	12.882
2024 01 28 12	12.997
2024 01 28 13	13.137
2024 01 28 14	13.271
2024 01 28 15	13.365
2024 01 28 16	13.404
2024 01 28 17	13.397
2024 01 28 18	13.364
2024 01 28 19	13.324
2024 01 28 20	13.281
2024 01 28 21	13.241
2024 01 28 22	13.21
2024 01 28 23	13.19
2024 01 29 00	13.172
2024 01 29 01	13.154
2024 01 29 02	13.152
2024 01 29 03	13.157
2024 01 29 04	13.155
2024 01 29 05	13.152
2024 01 29 06	13.143
2024 01 29 07	13.128
2024 01 29 08	13.107
2024 01 29 09	13.108
2024 01 29 10	13.162
2024 01 29 11	13.274
2024 01 29 12	13.411
2024 01 29 13	13.533
2024 01 29 14	13.643
2024 01 29 15	13.74
2024 01 29 16	13.799
2024 01 29 17	13.808
2024 01 29 18	13.773
2024 01 29 19	13.724
2024 01 29 20	13.683
2024 01 29 21	13.649
2024 01 29 22	13.622
2024 01 29 23	13.605
2024 01 30 00	13.586
2024 01 30 01	13.578
2024 01 30 02	13.596
2024 01 30 03	13.596
2024 01 30 04	13.587
2024 01 30 05	13.581
2024 01 30 06	13.58
2024 01 30 07	13.578
2024 01 30 08	13.57
2024 01 30 09	13.571
2024 01 30 10	13.596
2024 01 30 11	13.651
2024 01 30 12	13.732
2024 01 30 13	13.823
2024 01 30 14	13.892
2024 01 30 15	13.926
2024 01 30 16	13.925
2024 01 30 17	13.901
2024 01 30 18	13.87
2024 01 30 19	13.835
2024 01 30 20	13.806
2024 01 30 21	13.781
2024 01 30 22	13.764
2024 01 30 23	13.749
2024 01 31 00	13.739
2024 01 31 01	13.73
2024 01 31 02	13.716
2024 01 31 03	13.701
2024 01 31 04	13.684
2024 01 31 05	13.663
2024 01 31 06	13.641
2024 01 31 07	13.616
2024 01 31 08	13.587
2024 01 31 09	13.575
2024 01 31 10	13.604
2024 01 31 11	13.685
2024 01 31 12	13.8
2024 01 31 13	13.915
2024 01 31 14	14.005
2024 01 31 15	14.055
2024 01 31 16	14.057
2024 01 31 17	14.008
2024 01 31 18	13.918
2024 01 31 19	13.818
2024 01 31 20	13.742
2024 01 31 21	13.699
2024 01 31 22	13.65
2024 01 31 23	13.593
2024 02 01 00	13.593
2024 02 01 01	13.578
2024 02 01 02	13.552
2024 02 01 03	13.528
2024 02 01 04	13.515
2024 02 01 05	13.516
2024 02 01 06	13.523
2024 02 01 07	13.529
2024 02 01 08	13.528
2024 02 01 09	13.525
2024 02 01 10	13.535
2024 02 01 11	13.576
2024 02 01 12	13.639
2024 02 01 13	13.724
2024 02 01 14	13.817
2024 02 01 15	13.87
2024 02 01 16	13.877
2024 02 01 17	13.858
2024 02 01 18	13.815
2024 02 01 19	13.769
2024 02 01 20	13.732
2024 02 01 21	13.696
2024 02 01 22	13.659
2024 02 01 23	13.617
2024 02 02 00	13.579
2024 02 02 01	13.541
2024 02 02 02	13.502
2024 02 02 03	13.469
2024 02 02 04	13.435
2024 02 02 05	13.397
2024 02 02 06	13.36
2024 02 02 07	13.327
2024 02 02 08	13.284
2024 02 02 09	13.252
2024 02 02 10	13.287
2024 02 02 11	13.425
2024 02 02 12	13.518
2024 02 02 13	13.61
2024 02 02 14	13.702
2024 02 02 15	13.769
2024 02 02 16	13.812
2024 02 02 17	13.83
2024 02 02 18	13.832
2024 02 02 19	13.835
2024 02 02 20	13.845
2024 02 02 21	13.856
2024 02 02 22	13.868
2024 02 02 23	13.878
2024 02 03 00	13.881
2024 02 03 01	13.879
2024 02 03 02	13.877
2024 02 03 03	13.869
2024 02 03 04	13.856
2024 02 03 05	13.839
2024 02 03 06	13.825
2024 02 03 07	13.803
2024 02 03 08	13.781
2024 02 03 09	13.772
2024 02 03 10	13.785
2024 02 03 11	13.823
2024 02 03 12	13.879
2024 02 03 13	13.944
2024 02 03 14	14.005
2024 02 03 15	14.047
2024 02 03 16	14.054
2024 02 03 17	14.027
2024 02 03 18	13.98
2024 02 03 19	13.93
2024 02 03 20	13.887
2024 02 03 21	13.849
2024 02 03 22	13.813
2024 02 03 23	13.788
2024 02 04 00	13.768
2024 02 04 01	13.749
2024 02 04 02	13.733
2024 02 04 03	13.719
2024 02 04 04	13.704
2024 02 04 05	13.686
2024 02 04 06	13.665
2024 02 04 07	13.64
2024 02 04 08	13.613
2024 02 04 09	13.594
2024 02 04 10	13.603
2024 02 04 11	13.647
2024 02 04 12	13.708
2024 02 04 13	13.8
2024 02 04 14	13.899
2024 02 04 15	13.971
2024 02 04 16	14.001
2024 02 04 17	13.983
2024 02 04 18	13.93
2024 02 04 19	13.871
2024 02 04 20	13.821
2024 02 04 21	13.771
2024 02 04 22	13.718
2024 02 04 23	13.669
2024 02 05 00	13.627
2024 02 05 01	13.592
2024 02 05 02	13.554
2024 02 05 03	13.503
2024 02 05 04	13.439
2024 02 05 05	13.362
2024 02 05 06	13.278
2024 02 05 07	13.199
2024 02 05 08	13.129
2024 02 05 09	13.099
2024 02 05 10	13.111
2024 02 05 11	13.173
2024 02 05 12	13.27
2024 02 05 13	13.387
2024 02 05 14	13.493
2024 02 05 15	13.572
2024 02 05 16	13.615
2024 02 05 17	13.604
2024 02 05 18	13.551
2024 02 05 19	13.493
2024 02 05 20	13.439
2024 02 05 21	13.385
2024 02 05 22	13.325
2024 02 05 23	13.26
2024 02 06 00	13.191
2024 02 06 01	13.127
2024 02 06 02	13.078
2024 02 06 03	13.04
2024 02 06 04	13.007
2024 02 06 05	12.97
2024 02 06 06	12.919
2024 02 06 07	12.872
2024 02 06 08	12.828
2024 02 06 09	12.796
2024 02 06 10	12.808
2024 02 06 11	12.877
2024 02 06 12	12.988
2024 02 06 13	13.116
2024 02 06 14	13.239
2024 02 06 15	13.339
2024 02 06 16	13.401
2024 02 06 17	13.413
2024 02 06 18	13.378
2024 02 06 19	13.325
2024 02 06 20	13.275
2024 02 06 21	13.22
2024 02 06 22	13.16
2024 02 06 23	13.097
2024 02 07 00	13.141
2024 02 07 01	13.071
2024 02 07 02	12.998
2024 02 07 03	12.927
2024 02 07 04	12.857
2024 02 07 05	12.785
2024 02 07 06	12.718
2024 02 07 07	12.669
2024 02 07 08	12.628
2024 02 07 09	12.605
2024 02 07 10	12.632
2024 02 07 11	12.706
2024 02 07 12	12.793
2024 02 07 13	12.88
2024 02 07 14	12.961
2024 02 07 15	13.043
2024 02 07 16	13.13
2024 02 07 17	13.172
2024 02 07 18	13.17
2024 02 07 19	13.149
2024 02 07 20	13.118
2024 02 07 21	13.082
2024 02 07 22	13.063
2024 02 07 23	13.148
2024 02 08 00	13.299
2024 02 08 01	13.376
2024 02 08 02	13.409
2024 02 08 03	13.423
2024 02 08 04	13.433
2024 02 08 05	13.437
2024 02 08 06	13.423
2024 02 08 07	13.404
2024 02 08 08	13.388
2024 02 08 09	13.376
2024 02 08 10	13.371
2024 02 08 11	13.374
2024 02 08 12	13.391
2024 02 08 13	13.442
2024 02 08 14	13.485
2024 02 08 15	13.524
2024 02 08 16	13.562
2024 02 08 17	13.58
2024 02 08 18	13.577
2024 02 08 19	13.568
2024 02 08 20	13.551
2024 02 08 21	13.523
2024 02 08 22	13.489
2024 02 08 23	13.452
2024 02 09 00	13.42
2024 02 09 01	13.403
2024 02 09 02	13.399
2024 02 09 03	13.401
2024 02 09 04	13.41
2024 02 09 05	13.412
2024 02 09 06	13.406
2024 02 09 07	13.402
2024 02 09 08	13.386
2024 02 09 09	13.394
2024 02 09 10	13.445
2024 02 09 11	13.523
2024 02 09 12	13.614
2024 02 09 13	13.705
2024 02 09 14	13.765
2024 02 09 15	13.789
2024 02 09 16	13.781
2024 02 09 17	13.745
2024 02 09 18	13.691
2024 02 09 19	13.644
2024 02 09 20	13.621
2024 02 09 21	13.61
2024 02 09 22	13.606
2024 02 09 23	13.618
2024 02 10 00	13.625
2024 02 10 01	13.621
2024 02 10 02	13.611
2024 02 10 03	13.593
2024 02 10 04	13.569
2024 02 10 05	13.54
2024 02 10 06	13.506
2024 02 10 07	13.473
2024 02 10 08	13.445
2024 02 10 09	13.429
2024 02 10 10	13.431
2024 02 10 11	13.445
2024 02 10 12	13.466
2024 02 10 13	13.492
2024 02 10 14	13.516
2024 02 10 15	13.528
2024 02 10 16	13.528
2024 02 10 17	13.517
2024 02 10 18	13.496
2024 02 10 19	13.468
2024 02 10 20	13.439
2024 02 10 21	13.418
2024 02 10 22	13.406
2024 02 10 23	13.407
2024 02 11 00	13.416
2024 02 11 01	13.425
2024 02 11 02	13.429
2024 02 11 03	13.425
2024 02 11 04	13.413
2024 02 11 05	13.392
2024 02 11 06	13.361
2024 02 11 07	13.326
2024 02 11 08	13.291
2024 02 11 09	13.27
2024 02 11 10	13.277
2024 02 11 11	13.315
2024 02 11 12	13.373
2024 02 11 13	13.428
2024 02 11 14	13.473
2024 02 11 15	13.52
2024 02 11 16	13.537
2024 02 11 17	13.498
2024 02 11 18	13.432
2024 02 11 19	13.367
2024 02 11 20	13.304
2024 02 11 21	13.251
2024 02 11 22	13.194
2024 02 11 23	13.144
2024 02 12 00	13.104
2024 02 12 01	13.096
2024 02 12 02	13.11
2024 02 12 03	13.14
2024 02 12 04	13.184
2024 02 12 05	13.225
2024 02 12 06	13.274
2024 02 12 07	13.351
2024 02 12 08	13.37
2024 02 12 09	13.34
2024 02 12 10	13.325
2024 02 12 11	13.333
2024 02 12 12	13.36
2024 02 12 13	13.392
2024 02 12 14	13.415
2024 02 12 15	13.43
2024 02 12 16	13.429
2024 02 12 17	13.412
2024 02 12 18	13.365
2024 02 12 19	13.309
2024 02 12 20	13.27
2024 02 12 21	13.236
2024 02 12 22	13.204
2024 02 12 23	13.18
2024 02 13 00	13.167
2024 02 13 01	13.163
2024 02 13 02	13.165
2024 02 13 03	13.158
2024 02 13 04	13.139
2024 02 13 05	13.079
2024 02 13 06	12.987
2024 02 13 07	12.88
2024 02 13 08	12.772
2024 02 13 09	12.727
2024 02 13 10	12.764
2024 02 13 11	12.896
2024 02 13 12	13.083
2024 02 13 13	13.272
2024 02 13 14	13.432
2024 02 13 15	13.548
2024 02 13 16	13.614
2024 02 13 17	13.627
2024 02 13 18	13.589
2024 02 13 19	13.524
2024 02 13 20	13.454
2024 02 13 21	13.377
2024 02 13 22	13.292
2024 02 13 23	13.209
2024 02 14 00	13.225
2024 02 14 01	13.15
2024 02 14 02	13.094
2024 02 14 03	13.055
2024 02 14 04	13.028
2024 02 14 05	13.011
2024 02 14 06	12.997
2024 02 14 07	12.974
2024 02 14 08	12.947
2024 02 14 09	12.948
2024 02 14 10	13.002
2024 02 14 11	13.103
2024 02 14 12	13.215
2024 02 14 13	13.334
2024 02 14 14	13.464
2024 02 14 15	13.573
2024 02 14 16	13.638
2024 02 14 17	13.661
2024 02 14 18	13.645
2024 02 14 19	13.605
2024 02 14 20	13.558
2024 02 14 21	13.507
2024 02 14 22	13.448
2024 02 14 23	13.399
2024 02 15 00	13.375
2024 02 15 01	13.367
2024 02 15 02	13.363
2024 02 15 03	13.351
2024 02 15 04	13.334
2024 02 15 05	13.329
2024 02 15 06	13.332
2024 02 15 07	13.327
2024 02 15 08	13.309
2024 02 15 09	13.303
2024 02 15 10	13.322
2024 02 15 11	13.369
2024 02 15 12	13.443
2024 02 15 13	13.568
2024 02 15 14	13.726
2024 02 15 15	13.783
2024 02 15 16	13.749
2024 02 15 17	13.737
2024 02 15 18	13.736
2024 02 15 19	13.734
2024 02 15 20	13.729
2024 02 15 21	13.719
2024 02 15 22	13.703
2024 02 15 23	13.684
2024 02 16 00	13.664
2024 02 16 01	13.657
2024 02 16 02	13.665
2024 02 16 03	13.678
2024 02 16 04	13.686
2024 02 16 05	13.687
2024 02 16 06	13.686
2024 02 16 07	13.674
2024 02 16 08	13.659
2024 02 16 09	13.65
2024 02 16 10	13.653
2024 02 16 11	13.685
2024 02 16 12	13.753
2024 02 16 13	13.848
2024 02 16 14	13.953
2024 02 16 15	14.043
2024 02 16 16	14.086
2024 02 16 17	14.071
2024 02 16 18	14.004
2024 02 16 19	13.921
2024 02 16 20	13.849
2024 02 16 21	13.782
2024 02 16 22	13.711
2024 02 16 23	13.629
2024 02 17 00	13.544
2024 02 17 01	13.468
2024 02 17 02	13.407
2024 02 17 03	13.357
2024 02 17 04	13.315
2024 02 17 05	13.281
2024 02 17 06	13.25
2024 02 17 07	13.206
2024 02 17 08	13.163
2024 02 17 09	13.133
2024 02 17 10	13.153
2024 02 17 11	13.289
2024 02 17 12	13.447
2024 02 17 13	13.578
2024 02 17 14	13.701
2024 02 17 15	13.802
2024 02 17 16	13.864
2024 02 17 17	13.883
2024 02 17 18	13.863
2024 02 17 19	13.83
2024 02 17 20	13.796
2024 02 17 21	13.76
2024 02 17 22	13.724
2024 02 17 23	13.688
2024 02 18 00	13.659
2024 02 18 01	13.635
2024 02 18 02	13.607
2024 02 18 03	13.569
2024 02 18 04	13.517
2024 02 18 05	13.446
2024 02 18 06	13.359
2024 02 18 07	13.282
2024 02 18 08	13.266
2024 02 18 09	13.294
2024 02 18 10	13.359
2024 02 18 11	13.469
2024 02 18 12	13.576
2024 02 18 13	13.691
2024 02 18 14	13.809
2024 02 18 15	13.912
2024 02 18 16	13.981
2024 02 18 17	14.004
2024 02 18 18	13.995
2024 02 18 19	13.969
2024 02 18 20	13.945
2024 02 18 21	13.924
2024 02 18 22	13.907
2024 02 18 23	13.889
2024 02 19 00	13.877
2024 02 19 01	13.858
2024 02 19 02	13.83
2024 02 19 03	13.814
2024 02 19 04	13.818
2024 02 19 05	13.818
2024 02 19 06	13.815
2024 02 19 07	13.81
2024 02 19 08	13.81
2024 02 19 09	13.828
2024 02 19 10	13.847
2024 02 19 11	13.858
2024 02 19 12	13.871
2024 02 19 13	13.874
2024 02 19 14	13.872
2024 02 19 15	13.871
2024 02 19 16	13.862
2024 02 19 17	13.847
2024 02 19 18	13.818
2024 02 19 19	13.774
2024 02 19 20	13.745
2024 02 19 21	13.74
2024 02 19 22	13.737
2024 02 19 23	13.734
2024 02 20 00	13.723
2024 02 20 01	13.713
2024 02 20 02	13.71
2024 02 20 03	13.718
2024 02 20 04	13.731
2024 02 20 05	13.717
2024 02 20 06	13.676
2024 02 20 07	13.651
2024 02 20 08	13.643
2024 02 20 09	13.659
2024 02 20 10	13.7
2024 02 20 11	13.764
2024 02 20 12	13.84
2024 02 20 13	13.915
2024 02 20 14	13.982
2024 02 20 15	14.03
2024 02 20 16	14.054
2024 02 20 17	14.049
2024 02 20 18	14.013
2024 02 20 19	13.957
2024 02 20 20	13.892
2024 02 20 21	13.826
2024 02 20 22	13.763
2024 02 20 23	13.702
2024 02 21 00	13.476
2024 02 21 01	13.42
2024 02 21 02	13.374
2024 02 21 03	13.344
2024 02 21 04	13.328
2024 02 21 05	13.323
2024 02 21 06	13.321
2024 02 21 07	13.319
2024 02 21 08	13.315
2024 02 21 09	13.308
2024 02 21 10	13.308
2024 02 21 11	13.344
2024 02 21 12	13.398
2024 02 21 13	13.44
