_id,Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2454,2024-02-21T02:30:00,1.292,2.050,6.793,10.635,94.00,27.050
2455,2024-02-21T03:00:00,1.307,2.370,6.857,10.746,95.00,27.050
2456,2024-02-21T03:30:00,1.271,1.890,6.630,10.773,101.00,27.050
2457,2024-02-21T04:00:00,1.323,1.910,7.233,10.682,101.00,27.050
2458,2024-02-21T04:30:00,1.191,1.850,6.823,10.434,99.00,27.050
2459,2024-02-21T05:00:00,1.182,1.990,6.649,10.305,88.00,27.100
2460,2024-02-21T05:30:00,1.223,1.910,7.094,10.443,91.00,27.050
2461,2024-02-21T06:00:00,1.175,1.700,6.464,10.184,99.00,27.050
2462,2024-02-21T06:30:00,1.273,2.110,6.717,10.400,102.00,27.100
2463,2024-02-21T07:00:00,1.271,2.150,6.866,9.979,91.00,27.100
2464,2024-02-21T07:30:00,1.255,2.070,7.027,9.262,88.00,27.100
2465,2024-02-21T08:00:00,1.212,1.930,6.672,10.144,101.00,27.150
2466,2024-02-21T08:30:00,1.111,1.670,6.344,10.326,97.00,27.100
2467,2024-02-21T09:00:00,1.049,1.630,6.646,10.261,97.00,27.150
2468,2024-02-21T09:30:00,1.059,1.520,6.527,10.235,97.00,27.200
2469,2024-02-21T10:00:00,1.043,1.810,6.841,10.421,91.00,27.350
2470,2024-02-21T10:30:00,1.016,1.630,6.568,10.571,81.00,27.450
2471,2024-02-21T11:00:00,1.076,1.600,7.061,10.355,92.00,27.500
2472,2024-02-21T11:30:00,1.086,1.810,6.915,10.390,88.00,27.700
2473,2024-02-21T12:00:00,1.031,1.830,6.850,9.418,80.00,27.750
2474,2024-02-21T12:30:00,1.069,1.730,7.040,11.310,84.00,27.950
2475,2024-02-21T13:00:00,1.083,1.990,7.078,10.774,81.00,27.950
2476,2024-02-21T13:30:00,1.025,1.500,6.737,10.398,84.00,28.000
2477,2024-02-21T14:00:00,1.013,2.070,6.533,10.821,78.00,27.950
2478,2024-02-21T14:30:00,0.970,1.760,5.825,10.867,91.00,27.850
2479,2024-02-21T15:00:00,1.018,1.950,6.092,10.264,97.00,27.700
2480,2024-02-21T15:30:00,1.063,1.740,5.877,10.083,104.00,27.650
2481,2024-02-21T16:00:00,1.028,2.110,5.743,10.283,101.00,27.600
2482,2024-02-21T16:30:00,1.086,1.580,5.824,10.312,97.00,27.550
2483,2024-02-21T17:00:00,1.014,1.800,5.617,10.748,98.00,27.500
2484,2024-02-21T17:30:00,1.045,1.850,5.609,10.678,111.00,27.450
2485,2024-02-21T18:00:00,1.094,1.840,5.745,10.288,98.00,27.500
2486,2024-02-21T18:30:00,1.113,1.710,6.030,10.857,109.00,27.500
2487,2024-02-21T19:00:00,1.063,1.810,5.509,11.204,111.00,27.500
2488,2024-02-21T19:30:00,1.046,1.730,5.951,11.227,106.00,27.450
2489,2024-02-21T20:00:00,1.104,1.810,5.967,11.196,105.00,27.400
2490,2024-02-21T20:30:00,1.120,1.930,6.024,9.754,106.00,27.400
2491,2024-02-21T21:00:00,1.145,1.690,6.516,10.598,108.00,27.400
2492,2024-02-21T21:30:00,1.331,2.270,6.904,10.707,102.00,27.350
2493,2024-02-21T22:00:00,1.302,2.280,6.682,10.410,97.00,27.400
2494,2024-02-21T22:30:00,1.160,2.090,6.511,10.246,98.00,27.350
2495,2024-02-21T23:00:00,1.183,2.010,6.854,10.505,101.00,27.350
2496,2024-02-21T23:30:00,1.158,2.170,7.067,9.780,94.00,27.350
2497,2024-02-22T00:00:00,1.162,1.980,7.265,10.397,104.00,27.350
2498,2024-02-22T00:30:00,1.236,2.180,7.365,10.696,101.00,27.350
2499,2024-02-22T01:00:00,1.169,2.100,7.060,9.921,94.00,27.350
2500,2024-02-22T01:30:00,1.196,1.970,7.171,10.762,91.00,27.350
2501,2024-02-22T02:00:00,1.120,2.060,6.867,8.966,97.00,27.300
2502,2024-02-22T02:30:00,1.164,2.480,7.370,7.875,95.00,27.300
2503,2024-02-22T03:00:00,1.247,2.020,7.461,10.840,92.00,27.350
2504,2024-02-22T03:30:00,1.159,1.770,6.976,10.299,92.00,27.400
2505,2024-02-22T04:00:00,1.088,1.840,6.764,9.804,90.00,27.400
2506,2024-02-22T04:30:00,1.105,1.730,7.312,9.766,90.00,27.400
2507,2024-02-22T05:00:00,1.146,1.870,6.909,9.335,90.00,27.400
2508,2024-02-22T05:30:00,1.143,2.100,6.895,8.784,88.00,27.450
2509,2024-02-22T06:00:00,1.127,2.040,7.192,9.902,87.00,27.450
2510,2024-02-22T06:30:00,1.048,1.920,6.803,10.802,92.00,27.450
2511,2024-02-22T07:00:00,1.027,1.540,7.123,8.521,92.00,27.400
2512,2024-02-22T07:30:00,1.042,1.820,6.824,9.916,83.00,27.450
2513,2024-02-22T08:00:00,1.088,1.970,6.953,10.671,88.00,27.500
2514,2024-02-22T08:30:00,1.137,1.860,6.838,9.290,90.00,27.550
2515,2024-02-22T09:00:00,1.179,1.990,7.327,10.218,88.00,27.600
2516,2024-02-22T09:30:00,1.148,2.400,7.416,10.257,88.00,27.600
2517,2024-02-22T10:00:00,1.159,1.890,7.640,9.332,85.00,27.600
2518,2024-02-22T10:30:00,1.101,1.670,7.688,10.195,92.00,27.650
2519,2024-02-22T11:00:00,1.212,2.510,7.639,10.280,85.00,27.700
2520,2024-02-22T11:30:00,1.139,2.240,7.474,10.282,84.00,27.800
2521,2024-02-22T12:00:00,1.138,1.790,7.791,10.742,85.00,27.900
2522,2024-02-22T12:30:00,1.146,1.710,7.823,11.167,84.00,28.050
2523,2024-02-22T13:00:00,1.203,1.770,7.924,9.333,83.00,28.000
2524,2024-02-22T13:30:00,1.321,2.090,8.163,10.163,88.00,27.950
2525,2024-02-22T14:00:00,1.244,1.960,7.830,9.794,88.00,27.950
2526,2024-02-22T14:30:00,1.300,2.290,7.624,9.694,90.00,27.950
2527,2024-02-22T15:00:00,1.396,2.150,8.272,10.111,97.00,27.950
2528,2024-02-22T15:30:00,1.471,2.310,8.542,10.423,94.00,27.950
2529,2024-02-22T16:00:00,1.401,2.160,8.462,9.797,111.00,27.950
2530,2024-02-22T16:30:00,1.497,2.710,8.397,9.501,94.00,27.900
2531,2024-02-22T17:00:00,1.442,2.260,8.228,10.298,108.00,27.850
2532,2024-02-22T17:30:00,1.331,1.990,8.303,11.405,106.00,27.800
2533,2024-02-22T18:00:00,1.414,2.190,7.973,10.690,112.00,27.800
2534,2024-02-22T18:30:00,1.428,2.130,7.678,9.663,111.00,27.750
2535,2024-02-22T19:00:00,1.378,2.060,7.807,10.731,109.00,27.800
2536,2024-02-22T19:30:00,1.480,2.500,7.837,10.337,111.00,27.800
2537,2024-02-22T20:00:00,1.451,2.340,8.063,11.423,106.00,27.900
2538,2024-02-22T20:30:00,1.329,2.160,7.985,10.850,106.00,27.850
2539,2024-02-22T21:00:00,1.303,2.240,8.004,10.411,111.00,27.800
2540,2024-02-22T21:30:00,1.342,2.170,7.539,10.278,109.00,27.750
2541,2024-02-22T22:00:00,1.179,2.500,7.487,10.149,108.00,27.650
2542,2024-02-22T22:30:00,1.318,2.300,8.100,10.871,105.00,27.650
2543,2024-02-22T23:00:00,1.389,2.190,8.290,10.481,105.00,27.600
2544,2024-02-22T23:30:00,1.326,2.120,7.966,10.325,105.00,27.550
2545,2024-02-23T00:00:00,1.324,2.130,8.009,10.880,99.00,27.550
2546,2024-02-23T00:30:00,1.371,2.330,7.786,9.340,101.00,27.550
2547,2024-02-23T01:00:00,1.369,2.160,7.477,9.966,98.00,27.550
2548,2024-02-23T01:30:00,1.325,2.080,7.714,9.796,102.00,27.550
2549,2024-02-23T02:00:00,1.510,2.230,8.528,10.093,92.00,27.400
2550,2024-02-23T02:30:00,1.459,2.650,8.384,10.292,98.00,27.600
2551,2024-02-23T03:00:00,1.614,2.720,8.445,9.892,92.00,27.600
2552,2024-02-23T03:30:00,1.543,3.170,8.482,10.873,92.00,27.600
2553,2024-02-23T04:00:00,1.433,2.590,8.349,9.967,95.00,27.600
2554,2024-02-23T04:30:00,1.340,2.300,7.820,8.914,90.00,27.550
2555,2024-02-23T05:00:00,1.408,2.480,8.120,9.244,95.00,27.550
2556,2024-02-23T05:30:00,1.379,2.290,8.292,9.322,88.00,27.550
2557,2024-02-23T06:00:00,1.510,2.320,8.347,9.868,84.00,27.550
2558,2024-02-23T06:30:00,1.350,2.330,7.770,10.392,92.00,27.500
2559,2024-02-23T07:00:00,1.332,2.580,7.732,10.866,95.00,27.500
2560,2024-02-23T07:30:00,1.254,2.380,7.585,8.143,95.00,27.550
2561,2024-02-23T08:00:00,1.322,2.120,7.207,9.305,98.00,27.550
2562,2024-02-23T08:30:00,1.452,2.180,7.895,10.795,91.00,27.650
2563,2024-02-23T09:00:00,1.409,2.580,8.281,10.220,97.00,27.750
2564,2024-02-23T09:30:00,1.334,2.440,7.556,11.374,95.00,27.850
2565,2024-02-23T10:00:00,1.312,2.170,8.315,8.979,101.00,28.000
2566,2024-02-23T10:30:00,1.334,2.270,7.866,13.796,94.00,28.150
2567,2024-02-23T11:00:00,1.379,2.170,8.338,9.699,102.00,28.250
2568,2024-02-23T11:30:00,1.315,2.130,8.300,11.360,101.00,28.350
2569,2024-02-23T12:00:00,1.370,2.360,8.423,13.914,85.00,28.450
2570,2024-02-23T12:30:00,1.209,2.070,7.927,9.415,94.00,28.550
2571,2024-02-23T13:00:00,1.251,2.150,8.157,13.648,97.00,28.600
2572,2024-02-23T13:30:00,1.243,1.940,8.003,11.274,98.00,28.700
2573,2024-02-23T14:00:00,1.227,1.930,7.137,8.894,101.00,28.600
2574,2024-02-23T14:30:00,1.330,1.950,7.349,8.917,104.00,28.700
2575,2024-02-23T15:00:00,1.260,1.910,6.892,10.784,104.00,28.650
2576,2024-02-23T15:30:00,1.208,1.840,6.410,14.623,109.00,28.650
2577,2024-02-23T16:00:00,1.252,2.180,6.116,8.141,113.00,28.700
2578,2024-02-23T16:30:00,1.293,2.440,6.293,10.517,113.00,28.700
2579,2024-02-23T17:00:00,1.142,2.065,6.004,9.354,112.00,28.700
2580,2024-02-23T17:30:00,1.282,2.220,6.173,10.823,118.00,28.600
2581,2024-02-23T18:00:00,1.409,2.550,6.612,8.934,112.00,28.500
2582,2024-02-23T18:30:00,1.518,2.600,7.155,10.796,111.00,28.350
2583,2024-02-23T19:00:00,1.448,2.180,6.512,9.809,106.00,28.300
2584,2024-02-23T19:30:00,1.381,2.120,6.414,9.690,105.00,28.300
2585,2024-02-23T20:00:00,1.454,2.140,6.718,9.360,115.00,28.300
2586,2024-02-23T20:30:00,1.404,2.310,6.335,8.913,116.00,28.250
2587,2024-02-23T21:00:00,1.290,2.670,6.011,10.325,113.00,28.250
2588,2024-02-23T21:30:00,1.439,2.840,6.200,9.226,111.00,28.250
2589,2024-02-23T22:00:00,1.353,2.460,6.192,9.724,111.00,28.200
2590,2024-02-23T22:30:00,1.317,3.190,6.236,13.793,105.00,28.200
2591,2024-02-23T23:00:00,1.357,2.290,6.692,9.330,97.00,28.150
2592,2024-02-23T23:30:00,1.277,2.080,6.572,13.649,102.00,28.150
2593,2024-02-24T00:00:00,1.215,2.350,6.461,9.732,108.00,28.150
2594,2024-02-24T00:30:00,1.352,1.900,6.878,14.025,97.00,28.100
2595,2024-02-24T01:00:00,1.176,1.920,6.464,9.370,105.00,28.100
2596,2024-02-24T01:30:00,1.395,2.130,7.278,13.821,102.00,28.000
2597,2024-02-24T02:00:00,1.286,2.060,6.759,8.450,108.00,28.000
2598,2024-02-24T02:30:00,1.361,2.110,6.953,8.980,105.00,27.900
2599,2024-02-24T03:00:00,1.406,2.460,7.210,9.073,102.00,27.900
2600,2024-02-24T03:30:00,1.194,1.740,6.764,9.259,106.00,27.900
2601,2024-02-24T04:00:00,1.255,1.870,6.789,10.168,104.00,27.850
2602,2024-02-24T04:30:00,1.252,1.780,7.024,10.734,97.00,27.800
2603,2024-02-24T05:00:00,1.218,1.850,6.716,9.878,102.00,27.800
2604,2024-02-24T05:30:00,1.135,2.010,6.582,8.931,102.00,27.800
2605,2024-02-24T06:00:00,1.181,1.820,6.710,12.790,104.00,27.800
2606,2024-02-24T06:30:00,1.165,2.060,6.310,8.743,97.00,27.800
2607,2024-02-24T07:00:00,1.195,1.770,6.686,13.003,104.00,27.750
2608,2024-02-24T07:30:00,1.093,1.720,6.831,9.454,105.00,27.800
2609,2024-02-24T08:00:00,1.118,1.590,6.796,9.657,99.00,27.800
2610,2024-02-24T08:30:00,1.160,2.070,7.375,10.281,111.00,27.800
2611,2024-02-24T09:00:00,1.047,1.710,6.760,10.096,109.00,27.900
2612,2024-02-24T09:30:00,1.071,1.940,7.197,9.355,108.00,27.900
2613,2024-02-24T10:00:00,1.046,1.830,6.912,12.056,104.00,28.000
2614,2024-02-24T10:30:00,1.069,1.740,6.766,9.976,101.00,28.050
2615,2024-02-24T11:00:00,1.019,1.640,6.253,9.512,104.00,28.100
2616,2024-02-24T11:30:00,0.987,1.780,6.729,12.894,106.00,28.100
2617,2024-02-24T12:00:00,1.009,1.770,6.599,12.632,105.00,28.250
2618,2024-02-24T12:30:00,0.981,1.460,6.815,9.718,102.00,28.250
2619,2024-02-24T13:00:00,1.096,1.770,6.945,9.338,109.00,28.300
2620,2024-02-24T13:30:00,1.025,2.080,6.410,9.712,108.00,28.350
2621,2024-02-24T14:00:00,1.052,1.470,7.293,9.624,105.00,28.350
2622,2024-02-24T14:30:00,1.030,1.580,6.862,9.700,112.00,28.300
2623,2024-02-24T15:00:00,1.157,1.860,7.444,9.859,99.00,28.300
2624,2024-02-24T15:30:00,1.024,1.710,7.126,8.877,101.00,28.300
2625,2024-02-24T16:00:00,0.978,1.940,6.696,9.507,104.00,28.300
2626,2024-02-24T16:30:00,0.982,1.610,6.722,9.604,97.00,28.300
2627,2024-02-24T17:00:00,0.967,1.580,7.202,9.751,106.00,28.300
2628,2024-02-24T17:30:00,0.943,1.490,7.162,8.813,105.00,28.300
2629,2024-02-24T18:00:00,0.929,1.460,7.207,10.038,108.00,28.300
2630,2024-02-24T18:30:00,0.980,1.550,7.304,9.367,105.00,28.300
2631,2024-02-24T19:00:00,0.996,1.980,7.134,9.162,106.00,28.250
2632,2024-02-24T19:30:00,1.045,1.800,7.261,9.818,104.00,28.250
2633,2024-02-24T20:00:00,1.044,1.900,7.365,9.100,105.00,28.200
2634,2024-02-24T20:30:00,0.908,1.470,7.356,8.884,102.00,28.100
2635,2024-02-24T21:00:00,0.952,1.430,7.984,9.585,101.00,28.150
2636,2024-02-24T21:30:00,0.903,1.440,7.296,9.322,101.00,28.150
2637,2024-02-24T22:00:00,0.856,1.460,6.461,8.893,95.00,28.100
2638,2024-02-24T22:30:00,0.903,1.480,7.103,9.278,101.00,28.050
2639,2024-02-24T23:00:00,0.950,1.480,7.482,8.873,95.00,28.050
2640,2024-02-24T23:30:00,0.973,1.630,6.355,9.380,101.00,28.050
2641,2024-02-25T00:00:00,0.986,1.620,5.792,9.026,98.00,28.050
2642,2024-02-25T00:30:00,0.950,1.670,5.475,9.351,97.00,28.000
2643,2024-02-25T01:00:00,1.056,2.070,5.914,8.919,92.00,27.950
2644,2024-02-25T01:30:00,1.057,1.650,6.057,10.308,98.00,27.950
2645,2024-02-25T02:00:00,0.957,1.700,6.046,9.697,92.00,27.950
2646,2024-02-25T02:30:00,0.984,1.810,6.166,9.347,95.00,27.950
2647,2024-02-25T03:00:00,0.961,1.650,6.176,9.791,98.00,27.950
2648,2024-02-25T03:30:00,0.980,1.580,6.388,9.331,101.00,27.950
2649,2024-02-25T04:00:00,0.984,1.690,5.820,8.500,98.00,27.950
2650,2024-02-25T04:30:00,0.999,1.830,5.784,9.175,104.00,28.050
2651,2024-02-25T05:00:00,0.966,1.810,5.902,9.701,98.00,28.050
2652,2024-02-25T05:30:00,0.972,1.700,5.739,8.470,97.00,28.050
2653,2024-02-25T06:00:00,0.892,1.450,5.521,8.253,104.00,28.000
2654,2024-02-25T06:30:00,0.854,1.520,5.478,8.158,104.00,28.050
2655,2024-02-25T07:00:00,0.967,1.530,5.887,9.261,92.00,28.050
2656,2024-02-25T07:30:00,0.926,1.630,5.248,8.952,104.00,28.000
2657,2024-02-25T08:00:00,0.885,1.310,5.489,9.261,97.00,28.050
2658,2024-02-25T08:30:00,0.990,1.710,5.659,8.904,99.00,28.100
2659,2024-02-25T09:00:00,1.003,1.480,6.332,8.902,108.00,28.100
2660,2024-02-25T09:30:00,0.930,1.540,5.324,8.616,112.00,28.050
2661,2024-02-25T10:00:00,0.910,1.460,5.659,11.933,102.00,28.050
2662,2024-02-25T10:30:00,0.854,1.490,5.338,10.383,105.00,28.050
2663,2024-02-25T11:00:00,0.874,1.400,5.300,9.011,91.00,28.050
2664,2024-02-25T11:30:00,0.859,1.410,5.303,9.301,95.00,28.050
2665,2024-02-25T12:00:00,0.902,1.510,5.353,9.621,104.00,28.050
2666,2024-02-25T12:30:00,0.838,1.400,5.197,9.786,92.00,28.050
2667,2024-02-25T13:00:00,0.819,1.650,5.291,9.353,95.00,28.050
2668,2024-02-25T13:30:00,0.840,1.410,5.397,8.502,87.00,28.050
2669,2024-02-25T14:00:00,0.804,1.340,5.610,11.264,101.00,28.050
2670,2024-02-25T14:30:00,0.872,1.380,5.351,9.213,80.00,28.050
2671,2024-02-25T15:00:00,0.884,1.400,5.455,10.310,92.00,28.050
2672,2024-02-25T15:30:00,0.861,1.760,4.975,9.527,90.00,28.050
2673,2024-02-25T16:00:00,0.882,1.590,5.223,8.995,99.00,28.050
2674,2024-02-25T16:30:00,0.853,1.490,5.233,9.790,102.00,28.050
2675,2024-02-25T17:00:00,0.855,1.520,5.643,10.717,101.00,28.000
2676,2024-02-25T17:30:00,0.923,1.560,5.661,8.981,104.00,28.000
2677,2024-02-25T18:00:00,0.882,1.560,5.626,10.344,101.00,28.000
2678,2024-02-25T18:30:00,0.893,1.460,5.727,10.165,99.00,28.000
2679,2024-02-25T19:00:00,0.896,1.470,5.918,8.529,97.00,28.000
2680,2024-02-25T19:30:00,0.912,1.640,6.255,9.137,98.00,27.950
2681,2024-02-25T20:00:00,0.908,1.430,5.759,9.774,101.00,28.000
2682,2024-02-25T20:30:00,0.940,1.450,6.212,9.343,104.00,27.950
2683,2024-02-25T21:00:00,1.013,1.650,6.080,10.296,112.00,27.950
2684,2024-02-25T21:30:00,1.011,1.830,6.358,10.824,106.00,27.950
2685,2024-02-25T22:00:00,1.009,1.750,5.875,9.876,123.00,27.900
2686,2024-02-25T22:30:00,1.114,2.000,6.244,9.693,123.00,27.900
2687,2024-02-25T23:00:00,1.168,1.960,6.639,8.915,115.00,27.900
2688,2024-02-25T23:30:00,1.076,2.210,6.086,9.337,122.00,27.900
2689,2024-02-26T00:00:00,1.155,1.860,6.466,10.279,113.00,27.900
2690,2024-02-26T00:30:00,1.091,1.710,6.018,9.717,125.00,27.900
2691,2024-02-26T01:00:00,0.996,1.570,5.829,8.860,108.00,27.900
2692,2024-02-26T01:30:00,1.011,1.660,6.201,9.259,115.00,27.850
2693,2024-02-26T02:00:00,0.934,1.510,5.459,9.389,112.00,27.850
2694,2024-02-26T02:30:00,0.940,1.600,5.788,8.857,113.00,27.850
2695,2024-02-26T03:00:00,0.891,1.810,5.206,9.296,115.00,27.850
2696,2024-02-26T03:30:00,0.895,1.530,5.229,10.760,113.00,27.850
2697,2024-02-26T04:00:00,0.916,1.480,5.428,10.286,106.00,27.850
2698,2024-02-26T04:30:00,0.933,1.380,5.431,8.983,115.00,27.800
2699,2024-02-26T05:00:00,0.823,1.570,4.816,8.515,108.00,27.800
2700,2024-02-26T05:30:00,0.944,1.490,5.403,10.242,99.00,27.800
2701,2024-02-26T06:00:00,0.912,1.760,5.454,10.613,111.00,27.800
2702,2024-02-26T06:30:00,0.899,1.590,5.153,9.599,95.00,27.800
2703,2024-02-26T07:00:00,0.985,1.630,5.426,9.356,105.00,27.800
2704,2024-02-26T07:30:00,1.008,1.650,5.468,8.882,95.00,27.800
2705,2024-02-26T08:00:00,0.987,1.450,5.416,9.687,105.00,27.850
2706,2024-02-26T08:30:00,1.011,2.010,5.197,10.802,95.00,27.850
2707,2024-02-26T09:00:00,1.007,1.900,5.256,8.512,97.00,27.900
2708,2024-02-26T09:30:00,0.954,1.720,5.314,9.786,104.00,27.950
2709,2024-02-26T10:00:00,1.073,1.640,5.461,9.314,106.00,28.000
2710,2024-02-26T10:30:00,1.056,1.610,5.799,10.251,111.00,28.050
2711,2024-02-26T11:00:00,1.009,1.740,5.629,9.664,113.00,28.050
2712,2024-02-26T11:30:00,0.978,1.860,5.787,10.236,106.00,28.150
2713,2024-02-26T12:00:00,1.083,1.800,6.226,10.845,120.00,28.200
2714,2024-02-26T12:30:00,1.029,1.740,5.996,9.466,97.00,28.250
2715,2024-02-26T13:00:00,1.073,2.070,6.255,9.718,111.00,28.300
2716,2024-02-26T13:30:00,1.032,1.630,5.769,10.248,111.00,28.250
2717,2024-02-26T14:00:00,0.973,1.500,6.097,9.819,109.00,28.250
2718,2024-02-26T14:30:00,0.937,1.630,5.791,10.417,105.00,28.300
2719,2024-02-26T15:00:00,0.930,1.740,6.253,10.181,112.00,28.300
2720,2024-02-26T15:30:00,0.873,1.660,6.097,9.682,108.00,28.300
2721,2024-02-26T16:00:00,0.811,1.250,5.791,10.076,118.00,28.350
2722,2024-02-26T16:30:00,0.793,1.460,5.983,10.804,75.00,28.350
2723,2024-02-26T17:00:00,0.885,1.640,6.277,10.289,88.00,28.350
2724,2024-02-26T17:30:00,0.918,1.380,6.288,10.217,98.00,28.400
2725,2024-02-26T18:00:00,0.951,1.980,6.342,9.801,104.00,28.250
2726,2024-02-26T18:30:00,0.900,1.520,6.522,10.331,104.00,28.300
2727,2024-02-26T19:00:00,0.883,1.560,6.248,10.345,104.00,28.250
2728,2024-02-26T19:30:00,0.883,1.510,5.917,9.851,109.00,28.200
2729,2024-02-26T20:00:00,0.912,1.800,5.778,9.801,109.00,28.100
2730,2024-02-26T20:30:00,0.920,1.560,6.112,10.315,106.00,28.050
2731,2024-02-26T21:00:00,0.899,1.590,6.045,10.123,113.00,28.000
2732,2024-02-26T21:30:00,0.894,1.490,6.100,10.643,99.00,27.950
2733,2024-02-26T22:00:00,0.913,1.410,6.088,10.161,95.00,27.950
2734,2024-02-26T22:30:00,1.023,1.600,6.269,9.784,105.00,27.950
2735,2024-02-26T23:00:00,0.950,1.500,5.988,10.040,111.00,27.950
2736,2024-02-26T23:30:00,0.996,1.710,6.328,9.736,104.00,27.950
2737,2024-02-27T00:00:00,0.970,1.460,6.314,10.299,112.00,27.900
2738,2024-02-27T00:30:00,0.967,1.630,6.196,9.741,106.00,27.950
2739,2024-02-27T01:00:00,0.903,1.380,6.058,10.209,97.00,27.900
2740,2024-02-27T01:30:00,1.009,1.990,6.478,10.956,104.00,27.950
2741,2024-02-27T02:00:00,0.962,1.500,6.580,9.643,115.00,27.900
2742,2024-02-27T02:30:00,1.037,1.580,6.746,10.275,116.00,27.900
2743,2024-02-27T03:00:00,0.939,1.700,5.798,9.882,105.00,27.850
2744,2024-02-27T03:30:00,0.928,1.640,6.309,10.771,97.00,27.800
2745,2024-02-27T04:00:00,0.919,1.430,6.163,10.677,101.00,27.800
2746,2024-02-27T04:30:00,1.047,2.040,6.671,10.232,92.00,27.800
2747,2024-02-27T05:00:00,0.996,1.800,5.884,10.269,98.00,27.800
2748,2024-02-27T05:30:00,1.023,1.500,6.318,10.250,116.00,27.800
2749,2024-02-27T06:00:00,1.039,1.490,6.133,9.865,115.00,27.750
2750,2024-02-27T06:30:00,0.933,1.760,5.621,9.889,109.00,27.750
2751,2024-02-27T07:00:00,0.973,1.630,6.087,9.898,115.00,27.750
2752,2024-02-27T07:30:00,0.931,1.420,5.624,10.928,113.00,27.900
2753,2024-02-27T08:00:00,0.892,1.630,5.919,11.446,106.00,27.950
2754,2024-02-27T08:30:00,1.062,1.710,6.161,10.051,101.00,27.950
2755,2024-02-27T09:00:00,0.958,1.620,5.915,10.787,101.00,27.900
2756,2024-02-27T09:30:00,1.077,1.560,6.385,10.430,105.00,27.950
2757,2024-02-27T10:00:00,1.001,1.620,6.097,10.382,98.00,28.000
2758,2024-02-27T10:30:00,0.948,1.760,5.680,10.805,94.00,28.050
2759,2024-02-27T11:00:00,0.919,1.440,5.704,9.750,101.00,28.100
2760,2024-02-27T11:30:00,0.926,1.780,6.028,10.687,98.00,28.100
2761,2024-02-27T12:00:00,0.948,1.430,5.793,10.162,105.00,28.250
2762,2024-02-27T12:30:00,0.851,1.380,5.642,10.255,95.00,28.200
2763,2024-02-27T13:00:00,0.928,1.490,5.749,10.870,105.00,28.250
2764,2024-02-27T13:30:00,0.816,1.310,5.208,10.216,106.00,28.300
2765,2024-02-27T14:00:00,0.831,1.450,5.246,10.229,98.00,28.300
2766,2024-02-27T14:30:00,0.806,1.530,4.935,10.765,104.00,28.300
2767,2024-02-27T15:00:00,0.819,1.160,5.286,10.816,95.00,28.300
2768,2024-02-27T15:30:00,0.813,1.340,5.155,9.805,102.00,28.300
2769,2024-02-27T16:00:00,0.820,1.330,5.070,10.243,109.00,28.250
2770,2024-02-27T16:30:00,0.794,1.320,4.850,10.291,99.00,28.200
2771,2024-02-27T17:00:00,0.828,1.480,5.053,10.002,95.00,28.150
2772,2024-02-27T17:30:00,0.823,1.490,4.805,10.326,97.00,28.100
2773,2024-02-27T18:00:00,0.881,1.450,4.856,10.259,106.00,28.100
2774,2024-02-27T18:30:00,0.847,1.460,4.633,10.004,101.00,28.100
2775,2024-02-27T19:00:00,0.863,1.290,4.573,10.426,99.00,28.050
2776,2024-02-27T19:30:00,0.952,1.680,5.147,10.254,104.00,28.050
2777,2024-02-27T20:00:00,0.842,1.390,4.673,9.439,99.00,28.050
2778,2024-02-27T20:30:00,0.926,1.620,4.861,10.277,106.00,28.000
2779,2024-02-27T21:00:00,0.865,1.440,4.837,9.824,94.00,28.000
2780,2024-02-27T21:30:00,0.931,1.420,4.884,10.057,111.00,28.000
2781,2024-02-27T22:00:00,0.913,1.411,4.806,8.550,95.00,27.950
2782,2024-02-27T22:30:00,0.973,1.530,5.064,10.193,101.00,27.950
2783,2024-02-27T23:00:00,0.932,1.550,4.800,9.705,105.00,27.950
2784,2024-02-27T23:30:00,0.963,2.000,4.807,9.362,106.00,27.900
2785,2024-02-28T00:00:00,0.930,1.420,4.460,10.292,106.00,27.900
2786,2024-02-28T00:30:00,0.932,1.500,4.494,4.710,99.00,27.900
2787,2024-02-28T01:00:00,0.980,1.760,4.668,9.302,94.00,27.900
2788,2024-02-28T01:30:00,0.964,1.530,4.617,9.569,94.00,27.900
2789,2024-02-28T02:00:00,0.975,1.680,4.566,9.817,91.00,27.850
2790,2024-02-28T02:30:00,1.055,1.670,4.910,9.580,95.00,27.850
2791,2024-02-28T03:00:00,1.100,1.680,4.842,5.191,99.00,27.850
2792,2024-02-28T03:30:00,1.078,1.730,4.893,9.342,104.00,27.850
2793,2024-02-28T04:00:00,1.045,1.750,4.761,5.416,101.00,27.800
2794,2024-02-28T04:30:00,1.077,1.620,4.878,5.401,115.00,27.750
2795,2024-02-28T05:00:00,1.067,2.180,4.925,9.347,99.00,27.700
2796,2024-02-28T05:30:00,1.094,2.000,5.064,9.383,97.00,27.650
2797,2024-02-28T06:00:00,1.057,1.610,4.819,9.736,92.00,27.650
2798,2024-02-28T06:30:00,1.095,1.860,4.744,6.126,95.00,27.650
2799,2024-02-28T07:00:00,1.083,1.970,4.864,5.479,108.00,27.650
2800,2024-02-28T07:30:00,1.080,1.910,4.688,9.010,108.00,27.650
2801,2024-02-28T08:00:00,1.083,1.660,5.029,5.772,102.00,27.600
